SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-83,31,31.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:15:14,31,31,802.11d/e/h/i/r,No,14,11.0%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-89,18,18.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:32:55,18,18,802.11d/e/i/r,No,0,22.0%,FR,,4
,5C-5A-C7-28-72-04,802.11g/n,-84,29,29.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:25:25,29,29,802.11d/e/h/i/r,No,4,40.8%,FR,,3
,5C-5A-C7-0C-55-E4,802.11g/n,-75,53,53.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:12:38,53,53,802.11d/e/h/i/r,No,5,29.8%,FR,,7
,E4-AA-5D-3E-E7-54,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:43:00,20,20,802.11d/e/i/r,No,0,35.3%,FR,,2
,5C-5A-C7-28-87-04,802.11g/n,-64,80,80.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:11:42,80,80,802.11d/e/h/i/r,No,10,44.7%,FR,,3
,70-DB-98-EE-25-34,802.11g/n,-90,16,16.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 10:51:45,16,16,802.11d/e/i/r,No,0,46.3%,FR,,10
,00-27-E3-27-93-D4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 10:51:11,18,18,802.11d/e/i/r,No,2,43.9%,FR,,5
,AC-2A-A1-7F-2A-4A,802.11g/n/ax,-87,22,22.0,"2,462",11,265,22,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,14/03/2025 09:54:52,22,22,802.11d/e/h/i/r,No,2,4.3%,FR,,9
,5C-5A-C7-28-87-0B,802.11n/ac,-70,67,67.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:11:51,67,67,802.11d/e/h/i/r,No,4,0.8%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-78,43,43.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:36:10,43,43,802.11d/e/i/r,No,0,38.8%,FR,,6
,5C-5A-C7-36-31-46,802.11n/ac,-80,38,38.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:14:26,38,38,802.11d/e/h/i/r,No,0,0.8%,FR,,1
,5C-5A-C7-0C-55-EB,802.11n/ac,-71,65,65.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:12:47,65,65,802.11d/e/h/i/r,No,0,0.8%,FR,,7
,84-B2-61-08-E9-36,802.11n/ac,-68,72,72.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,26/02/2025 10:30:08,72,72,802.11d/e/i/r,No,0,0.0%,FR,,6
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-94,10,10.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 18:56:33,14/03/2025 18:56:33,1,14/03/2025 15:25:05,10,10,802.11i,No,,,,,
eduroam,5C-5A-C7-36-31-4D,802.11n/ac,-87,22,22.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:14:26,22,22,802.11d/e/h/i/r,No,0,0.8%,FR,,1
eduroam,84-B2-61-15-36-31,802.11g/n,-88,20,20.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,0,51.0%,FR,,8
eduroam,5C-5A-C7-28-72-01,802.11g/n,-88,20,20.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:25:25,20,20,802.11d/e/h/i/r,No,4,40.8%,FR,,3
eduroam,84-B2-61-15-36-3E,802.11n/ac,-85,26,26.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,18/07/2023 09:37:21,26,26,802.11d/e/i/r,No,3,0.8%,FR,,8
eduroam,AC-2A-A1-7F-2A-42,802.11g/n/ax,-87,22,22.0,"2,462",11,252,21,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:33,14/03/2025 18:56:33,1,14/03/2025 09:54:52,22,22,802.11d/e/h/i/r,No,0,4.3%,FR,,9
