SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-77,46,46.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:15:14,46,46,802.11d/e/h/i/r,No,13,12.9%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-89,18,18.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:32:55,18,18,802.11d/e/i/r,No,0,22.0%,FR,,4
,5C-5A-C7-0C-55-E4,802.11g/n,-71,65,65.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:12:38,65,65,802.11d/e/h/i/r,No,5,22.7%,FR,,8
,84-B2-61-15-36-34,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,0,49.0%,FR,,9
,E4-AA-5D-3E-E7-54,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:43:00,20,20,802.11d/e/i/r,No,0,35.3%,FR,,2
,5C-5A-C7-28-87-04,802.11g/n,-61,82,82.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:11:42,82,82,802.11d/e/h/i/r,No,10,42.7%,FR,,3
,70-DB-98-EE-25-34,802.11g/n,-90,16,16.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 10:51:45,16,16,802.11d/e/i/r,No,0,42.4%,FR,,6
,00-27-E3-27-93-D4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 10:51:11,18,18,802.11d/e/i/r,No,2,43.9%,FR,,5
,84-B2-61-08-E9-39,802.11g/n,-69,70,70.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:36:10,70,70,802.11d/e/i/r,No,0,38.0%,FR,,7
,5C-5A-C7-36-31-46,802.11n/ac,-87,22,22.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:55:41,14/03/2025 18:55:41,1,18/07/2023 09:14:26,22,22,802.11d/e/h/i/r,No,0,0.8%,FR,,1
