SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-83,31,31.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:15:14,31,31,802.11d/e/h/i/r,No,14,11.0%,FR,,1
,AC-2A-A1-7F-2A-4A,802.11g/n/ax,-88,20,20.0,"2,462",11,265,22,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,14/03/2025 09:54:52,20,20,802.11d/e/h/i/r,No,2,3.9%,FR,,9
,5C-5A-C7-28-72-04,802.11g/n,-87,22,22.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:25:25,22,22,802.11d/e/h/i/r,No,4,35.7%,FR,,3
,5C-5A-C7-0C-55-E4,802.11g/n,-66,78,78.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:12:38,78,78,802.11d/e/h/i/r,No,5,23.9%,FR,,7
,E4-AA-5D-3E-E7-54,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:43:00,20,20,802.11d/e/i/r,No,0,35.3%,FR,,2
,5C-5A-C7-28-87-04,802.11g/n,-66,78,78.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:11:43,78,78,802.11d/e/h/i/r,No,10,38.8%,FR,,3
,70-DB-98-EE-25-34,802.11g/n,-90,16,16.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 10:51:45,16,16,802.11d/e/i/r,No,0,46.3%,FR,,10
,00-27-E3-27-93-D4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 10:51:11,18,18,802.11d/e/i/r,No,2,43.9%,FR,,5
,E4-AA-5D-3E-CE-E9,802.11g/n,-90,16,16.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:32:55,16,16,802.11d/e/i/r,No,0,24.3%,FR,,4
,5C-5A-C7-28-87-0B,802.11n/ac,-61,82,82.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:11:51,82,82,802.11d/e/h/i/r,No,4,0.8%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-69,70,70.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:36:10,70,70,802.11d/e/i/r,No,0,36.5%,FR,,6
,5C-5A-C7-36-31-46,802.11n/ac,-80,38,38.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:14:26,38,38,802.11d/e/h/i/r,No,0,0.8%,FR,,1
,5C-5A-C7-0C-55-EB,802.11n/ac,-74,57,57.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,18/07/2023 09:12:47,57,57,802.11d/e/h/i/r,No,0,0.8%,FR,,7
,84-B2-61-08-E9-36,802.11n/ac,-59,83,83.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:56:54,14/03/2025 18:56:54,1,26/02/2025 10:30:08,83,83,802.11d/e/i/r,No,0,0.0%,FR,,6
