SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-5B,802.11n/ac,-82,33,33.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,12/03/2025 08:12:21,33,33,802.11d/e/i/r,No,18,28.6%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-64,80,80.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,26/02/2025 10:30:08,80,80,802.11d/e/i/r,No,20,8.6%,FR,,2
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-73,60,60.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,,60,60,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-70,67,67.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:12:38,67,67,802.11d/e/h/i/r,No,6,27.8%,FR,,4
,E4-AA-5D-3E-E7-54,802.11g/n,-65,80,80.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:43:00,80,80,802.11d/e/i/r,No,0,78.8%,FR,,5
,5C-5A-C7-0C-55-EB,802.11n/ac,-68,72,72.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:12:47,72,72,802.11d/e/h/i/r,No,20,2.0%,FR,,4
,84-B2-61-08-E9-39,802.11g/n,-81,35,35.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:36:10,35,35,802.11d/e/i/r,No,0,54.1%,FR,,2
,E4-AA-5D-3E-CE-E9,802.11g/n,-82,33,33.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:32:55,33,33,802.11d/e/i/r,No,4,82.4%,FR,,1
eduroam,5C-5A-C7-28-87-01,802.11g/n,-86,24,24.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:11:42,24,24,802.11d/e/h/i/r,No,11,80.0%,FR,,3
eduroam,84-B2-61-08-E9-32,802.11g/n,-71,65,65.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:14:27,14/03/2025 16:14:27,1,18/07/2023 09:36:10,65,65,802.11d/e/i/r,No,0,52.9%,FR,,2
