SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-28-87-04,802.11g/n,-86,24,24.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:11:42,24,24,802.11d/e/h/i/r,No,13,57.6%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-79,40,40.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:32:55,40,40,802.11d/e/i/r,No,0,33.7%,FR,,4
,E4-AA-5D-3E-E7-54,802.11g/n,-73,60,60.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:43:00,60,60,802.11d/e/i/r,No,0,57.6%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-61,82,82.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:36:10,82,82,802.11d/e/i/r,No,0,63.1%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-76,50,50.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:12:38,50,50,802.11d/e/h/i/r,No,5,40.8%,FR,,6
,5C-5A-C7-0C-55-EB,802.11n/ac,-69,70,70.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:12:47,70,70,802.11d/e/h/i/r,No,1,0.0%,FR,,6
,84-B2-61-08-E9-36,802.11n/ac,-52,87,87.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,26/02/2025 10:30:08,87,87,802.11d/e/i/r,No,4,0.0%,FR,,2
,E4-AA-5D-3E-E7-5B,802.11n/ac,-79,40,40.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,12/03/2025 08:12:21,40,40,802.11d/e/i/r,No,8,13.7%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-86,24,24.0,"2,437",6,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:32:19,24,24,802.11d/e/i/r,No,5,31.0%,FR,,5
eduroam,5C-5A-C7-28-87-01,802.11g/n,-90,16,16.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:48:48,14/03/2025 15:48:48,1,18/07/2023 09:11:42,16,16,802.11d/e/h/i/r,No,14,60.0%,FR,,1
