SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-5B,802.11n/ac,-84,29,29.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,12/03/2025 08:12:21,29,29,802.11d/e/i/r,No,101,77.6%,FR,,1
,84-B2-61-15-03-49,802.11g/n,-83,31,31.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:32:19,31,31,802.11d/e/i/r,No,5,23.1%,FR,,4
,A6-3D-4F-30-F1-61,802.11g/n,-79,40,40.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,,40,40,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-54,86,86.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:12:38,86,86,802.11d/e/h/i/r,No,7,42.7%,FR,,5
,5C-5A-C7-28-72-04,802.11g/n,-89,18,18.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:25:25,18,18,802.11d/e/h/i/r,No,4,44.7%,FR,,2
,5C-5A-C7-0C-55-EB,802.11n/ac,-58,83,83.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:12:47,83,83,802.11d/e/h/i/r,No,11,33.7%,FR,,5
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-88,20,20.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,,20,20,802.11d/h/i,No,,,FR,,
,84-B2-61-08-E9-39,802.11g/n,-70,67,67.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:36:10,67,67,802.11d/e/i/r,No,0,65.5%,FR,,6
,E4-AA-5D-3E-E7-54,802.11g/n,-82,33,33.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:43:00,33,33,802.11d/e/i/r,No,5,55.3%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-84,29,29.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:48:52,14/03/2025 10:48:52,1,18/07/2023 09:32:55,29,29,802.11d/e/i/r,No,2,33.7%,FR,,3
