train_loss,train_acc,val_loss,val_acc
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
,0.06321022727272728,,0.07006369426751592
