SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-34,802.11g/n,-75,53,53.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:37:38,53,53,802.11d/e/i/r,No,0,52.5%,FR,,10
,00-27-E3-27-84-A9,802.11g/n,-87,22,22.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 11:23:12,22,22,802.11d/e/i/r,No,1,34.9%,FR,,1
,00-27-E3-07-A9-89,802.11g/n,-91,14,14.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 11:22:49,14,14,802.11d/e/i/r,No,0,43.9%,FR,,2
,70-DB-98-EE-19-A4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 10:47:07,18,18,802.11d/e/i/r,No,1,34.9%,FR,,3
,5C-5A-C7-27-30-A9,802.11g/n,-89,18,18.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/03/2024 19:11:39,18,18,802.11d/e/h/i/r,No,7,46.7%,FR,,5
,00-27-E3-27-93-D4,802.11g/n,-90,16,16.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 10:51:11,16,16,802.11d/e/i/r,No,2,43.5%,FR,,4
,84-B2-61-08-E9-39,802.11g/n,-72,62,62.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:36:10,62,62,802.11d/e/i/r,No,0,38.0%,FR,,9
,00-27-E3-27-B4-46,802.11n/ac,-85,26,26.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,867 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,13/06/2024 08:58:35,26,26,802.11d/e/i/r,No,0,2.0%,FR,,6
,00-27-E3-27-B4-49,802.11g/n,-79,40,40.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:39:49,40,40,802.11d/e/i/r,No,1,19.6%,FR,,6
,5C-5A-C7-28-87-04,802.11g/n,-90,16,16.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:11:42,16,16,802.11d/e/h/i/r,No,10,42.7%,FR,,7
,5C-5A-C7-28-72-04,802.11g/n,-72,62,62.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:25:25,62,62,802.11d/e/h/i/r,No,4,31.8%,FR,,7
,84-B2-61-08-E9-36,802.11n/ac,-74,57,57.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,26/02/2025 10:30:08,57,57,802.11d/e/i/r,No,0,0.0%,FR,,9
,5C-5A-C7-28-72-0B,802.11n/ac,-74,57,57.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:21:05,57,57,802.11d/e/h/i/r,No,10,5.9%,FR,,7
,5C-5A-C7-27-33-24,802.11g/n,-81,35,35.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:21:59,35,35,802.11d/e/h/i/r,No,3,26.7%,FR,,8
,5C-5A-C7-27-33-2B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:41:31,14/03/2025 18:41:31,1,18/07/2023 09:21:55,29,29,802.11d/e/h/i/r,No,10,2.0%,FR,,8
