SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-54,802.11g/n,-72,62,62.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:43:00,62,62,802.11d/e/i/r,No,0,49.0%,FR,,5
,5C-5A-C7-0C-55-EB,802.11n/ac,-62,81,81.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:12:47,81,81,802.11d/e/h/i/r,No,20,2.0%,FR,,4
,84-B2-61-15-36-34,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:37:38,26,26,802.11d/e/i/r,No,2,80.0%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-73,60,60.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:32:55,60,60,802.11d/e/i/r,No,2,31.0%,FR,,3
,84-B2-61-15-36-3B,802.11n/ac,-82,33,33.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:37:21,33,33,802.11d/e/i/r,No,5,1.2%,FR,,1
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,67.8%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-56,85,85.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:36:10,85,85,802.11d/e/i/r,No,0,58.4%,FR,,6
,5C-5A-C7-28-72-04,802.11g/n,-78,43,43.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:25:25,43,43,802.11d/e/h/i/r,No,5,35.7%,FR,,2
,5C-5A-C7-28-87-0B,802.11n/ac,-79,40,40.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:11:51,40,40,802.11d/e/h/i/r,No,11,2.0%,FR,,2
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-63,81,81.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,,81,81,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-64,80,80.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:12:38,80,80,802.11d/e/h/i/r,No,6,28.6%,FR,,4
,E4-AA-5D-3E-E7-5B,802.11n/ac,-77,46,46.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,12/03/2025 08:12:21,46,46,802.11d/e/i/r,No,18,5.5%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-52,87,87.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,26/02/2025 10:30:08,87,87,802.11d/e/i/r,No,23,2.0%,FR,,6
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-94,10,10.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 16:54:48,14/03/2025 16:54:48,1,14/03/2025 15:25:05,10,10,802.11i,No,,,,,
eduroam,5C-5A-C7-28-87-01,802.11g/n,-83,31,31.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,69.8%,FR,,2
eduroam,5C-5A-C7-28-72-0E,802.11n/ac,-85,26,26.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:21:05,26,26,802.11d/e/h/i/r,No,18,6.7%,FR,,2
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-78,43,43.0,"5,200",40,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,12/03/2025 08:12:21,43,43,802.11d/e/i/r,No,18,5.5%,FR,,5
eduroam,84-B2-61-08-E9-32,802.11g/n,-57,84,84.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:36:10,84,84,802.11d/e/i/r,No,0,53.3%,FR,,6
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-64,80,80.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:12:38,80,80,802.11d/e/h/i/r,No,6,28.6%,FR,,4
eduroam,5C-5A-C7-28-87-0E,802.11n/ac,-80,38,38.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:11:51,38,38,802.11d/e/h/i/r,No,11,2.0%,FR,,2
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-74,57,57.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:32:55,57,57,802.11d/e/i/r,No,2,31.0%,FR,,3
eduroam,84-B2-61-15-36-3E,802.11n/ac,-84,29,29.0,"5,200",40,230,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,6,1.2%,FR,,1
eduroam,5C-5A-C7-28-72-01,802.11g/n,-79,40,40.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:25:25,40,40,802.11d/e/h/i/r,No,5,37.6%,FR,,2
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-73,60,60.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:43:00,60,60,802.11d/e/i/r,No,0,43.5%,FR,,5
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-63,81,81.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,18/07/2023 09:12:47,81,81,802.11d/e/h/i/r,No,20,2.7%,FR,,4
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-48,89,89.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:54:48,14/03/2025 16:54:48,1,26/02/2025 10:30:08,89,89,802.11d/e/i/r,No,23,2.4%,FR,,6
