SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,82,37.6%,FR,,
,84-B2-61-08-E9-36,802.11n/ac,-74,57,57.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,26/02/2025 10:30:08,57,57,802.11d/e/i/r,No,17,22.7%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-73,60,60.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:38,60,60,802.11d/e/h/i/r,No,8,33.7%,FR,,1
,5C-5A-C7-27-30-A9,802.11g/n,-85,26,26.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/03/2024 19:11:39,26,26,802.11d/e/h/i/r,No,8,62.0%,FR,,
,5C-5A-C7-0C-55-EB,802.11n/ac,-71,65,65.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:47,65,65,802.11d/e/h/i/r,No,16,42.0%,FR,,1
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-65,80,80.0,"5,200",40,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:47,80,80,802.11d/e/h/i/r,No,15,34.9%,FR,,1
eduroam,70-DB-98-EE-25-31,802.11g/n,-89,18,18.0,"2,462",11,208,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 10:51:45,18,18,802.11d/e/i/r,No,8,57.3%,FR,,
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-74,57,57.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:38,57,57,802.11d/e/h/i/r,No,8,33.7%,FR,,1
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-76,50,50.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,26/02/2025 10:30:08,50,50,802.11d/e/i/r,No,17,2.7%,FR,,2
eduroam,84-B2-61-08-E9-32,802.11g/n,-84,29,29.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:36:10,29,29,802.11d/e/i/r,No,0,60.0%,FR,,2
Galaxy A40B9FE,FE-85-B8-C4-1A-11,802.11g/n,-93,11,11.0,"2,437",6,161,12,,,,WPA2-PSK,CCMP,72 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,14/03/2025 09:12:10,11,11,802.11i,No,,,,,
president,BA-F7-89-64-E8-67,802.11g/n,-95,8,8.0,"2,462",11,200,16,,,,WPA2-PSK + WPA3-Personal,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,,8,8,802.11d/h/i,No,,,FR,,
Rrrr,1E-67-72-5B-9D-8B,802.11g/n/ax,-78,43,43.0,"2,462",11,258,19,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,14/03/2025 10:05:38,43,43,802.11d/h/i,No,,,FR,,
UTT,5C-5A-C7-0C-55-E0,802.11g/n,-74,57,57.0,"2,462",11,154,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:38,57,57,802.11d/e/h,No,8,33.7%,FR,,1
UTT,5C-5A-C7-0C-55-EF,802.11n/ac,-65,80,80.0,"5,200",40,228,17,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:47,80,80,802.11d/e/h,No,15,34.9%,FR,,1
UTT,84-B2-61-08-E9-31,802.11g/n,-90,16,16.0,"2,437",6,158,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:36:10,16,16,802.11d/e,No,0,60.0%,FR,,2
UTT,84-B2-61-08-E9-3E,802.11n/ac,-76,50,50.0,"5,240",48,183,16,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,26/02/2025 10:30:08,50,50,802.11d/e,No,17,2.7%,FR,,2
UTTetudiants,5C-5A-C7-0C-55-E2,802.11g/n,-74,57,57.0,"2,462",11,200,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:38,57,57,802.11d/e/h/i/r,No,8,33.7%,FR,,1
UTTetudiants,84-B2-61-08-E9-37,802.11n/ac,-84,29,39.5,"2,437",6,230,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,2,18/07/2023 09:36:10,29,50,802.11d/e/i/r,No,17,2.7%,FR,,2
UTTetudiants,5C-5A-C7-0C-55-ED,802.11n/ac,-65,80,80.0,"5,200",40,280,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:47,80,80,802.11d/e/h/i/r,Yes,16,20.0%,FR,,1
UTTpersonnels,5C-5A-C7-0C-55-E3,802.11g/n,-73,60,60.0,"2,462",11,201,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:38,60,60,802.11d/e/h/i/r,No,8,33.7%,FR,,1
UTTpersonnels,5C-5A-C7-0C-55-EC,802.11n/ac,-66,78,78.0,"5,200",40,275,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,1,18/07/2023 09:12:47,78,78,802.11d/e/h/i/r,No,15,34.9%,FR,,1
UTTpersonnels,84-B2-61-08-E9-38,802.11n/ac,-92,13,31.5,"2,437",6,229,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:12:20,14/03/2025 10:12:20,2,18/07/2023 09:36:10,13,50,802.11d/e/i/r,No,17,2.7%,FR,,2
