SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,82,37.6%,FR,,
,84-B2-61-08-E9-36,802.11n/ac,-74,57,57.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,26/02/2025 10:30:08,57,57,802.11d/e/i/r,No,17,22.7%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-83,31,31.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:38,31,31,802.11d/e/h/i/r,No,8,44.7%,FR,,1
,5C-5A-C7-27-30-A9,802.11g/n,-85,26,26.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/03/2024 19:11:39,26,26,802.11d/e/h/i/r,No,8,62.0%,FR,,
,84-B2-61-08-E9-39,802.11g/n,-83,31,31.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:36:10,31,31,802.11d/e/i/r,No,0,56.1%,FR,,2
,5C-5A-C7-0C-55-EB,802.11n/ac,-71,65,65.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:47,65,65,802.11d/e/h/i/r,No,16,42.0%,FR,,1
eduroam,70-DB-98-EE-25-31,802.11g/n,-89,18,18.0,"2,462",11,208,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 10:51:45,18,18,802.11d/e/i/r,No,8,57.3%,FR,,
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-82,33,33.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:38,33,33,802.11d/e/h/i/r,No,8,44.7%,FR,,1
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-77,46,46.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,26/02/2025 10:30:08,46,46,802.11d/e/i/r,No,17,6.7%,FR,,2
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-72,62,62.0,"5,200",40,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:47,62,62,802.11d/e/h/i/r,No,16,42.0%,FR,,1
eduroam,84-B2-61-08-E9-32,802.11g/n,-84,29,29.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:36:10,29,29,802.11d/e/i/r,No,0,60.0%,FR,,2
president,BA-F7-89-64-E8-67,802.11g/n,-95,8,8.0,"2,462",11,200,16,,,,WPA2-PSK + WPA3-Personal,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,,8,8,802.11d/h/i,No,,,FR,,
Rrrr,1E-67-72-5B-9D-8B,802.11g/n/ax,-78,43,43.0,"2,462",11,258,19,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,14/03/2025 10:05:38,43,43,802.11d/h/i,No,,,FR,,
UTT,5C-5A-C7-0C-55-E0,802.11g/n,-83,31,31.0,"2,462",11,154,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:38,31,31,802.11d/e/h,No,8,44.7%,FR,,1
UTT,84-B2-61-08-E9-31,802.11g/n,-90,16,16.0,"2,437",6,158,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:36:10,16,16,802.11d/e,No,0,60.0%,FR,,2
UTT,84-B2-61-08-E9-3E,802.11n/ac,-78,43,43.0,"5,240",48,183,16,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,26/02/2025 10:30:08,43,43,802.11d/e,No,17,6.7%,FR,,2
UTT,5C-5A-C7-0C-55-EF,802.11n/ac,-72,62,62.0,"5,200",40,228,17,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:47,62,62,802.11d/e/h,No,16,42.0%,FR,,1
UTT,84-B2-61-15-03-41,802.11g/n,-90,16,16.0,"2,412",1,167,16,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:32:19,16,16,802.11d/e,No,5,34.5%,FR,,
UTTetudiants,E4-AA-5D-FD-23-A2,802.11g/n,-91,14,14.0,"2,437",6,210,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,25/09/2024 08:56:50,14,14,802.11d/e/i/r,No,1,35.7%,FR,,
UTTetudiants,5C-5A-C7-0C-55-E2,802.11g/n,-80,38,38.0,"2,462",11,200,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:38,38,38,802.11d/e/h/i/r,No,8,44.7%,FR,,1
UTTetudiants,84-B2-61-08-E9-37,802.11n/ac,-84,29,34.5,"2,437",6,239,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,2,18/07/2023 09:36:10,29,40,802.11d/e/i/r,No,17,6.7%,FR,,2
UTTetudiants,5C-5A-C7-0C-55-ED,802.11n/ac,-70,75,75.0,"5,200",40,281,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:47,75,75,802.11d/e/h/i/r,Yes,16,46.7%,FR,,1
UTTpersonnels,5C-5A-C7-0C-55-EC,802.11n/ac,-72,62,62.0,"5,200",40,275,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:47,62,62,802.11d/e/h/i/r,No,16,42.0%,FR,,1
UTTpersonnels,84-B2-61-08-E9-38,802.11n/ac,-92,13,29.5,"2,437",6,229,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,2,18/07/2023 09:36:10,13,46,802.11d/e/i/r,No,17,6.7%,FR,,2
UTTpersonnels,5C-5A-C7-0C-55-E3,802.11g/n,-81,35,35.0,"2,462",11,201,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:11:48,14/03/2025 10:11:48,1,18/07/2023 09:12:38,35,35,802.11d/e/h/i/r,No,8,44.7%,FR,,1
