SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-79,40,40.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:37:21,40,40,802.11d/e/i/r,No,7,0.8%,FR,,1
,5C-5A-C7-28-72-0B,802.11n/ac,-78,43,43.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:21:05,43,43,802.11d/e/h/i/r,No,16,4.7%,FR,,3
,5C-5A-C7-36-31-49,802.11g/n,-88,20,20.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:15:14,20,20,802.11d/e/h/i/r,No,16,16.9%,FR,,6
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,51.0%,FR,,3
,5C-5A-C7-28-72-04,802.11g/n,-79,40,40.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:25:25,40,40,802.11d/e/h/i/r,No,5,40.0%,FR,,3
,84-B2-61-15-36-34,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,0,52.2%,FR,,1
,84-B2-61-08-E9-36,802.11n/ac,-57,84,84.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,26/02/2025 10:30:08,84,84,802.11d/e/i/r,No,16,3.9%,FR,,7
,5C-5A-C7-28-87-0B,802.11n/ac,-85,26,26.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:11:51,26,26,802.11d/e/h/i/r,No,11,9.8%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-86,24,24.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:32:19,24,24,802.11d/e/i/r,No,0,14.1%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-75,53,53.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:34:25,14/03/2025 17:34:25,1,18/07/2023 09:36:10,53,53,802.11d/e/i/r,No,0,45.9%,FR,,7
