SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-08-E9-36,802.11n/ac,-75,53,53.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,26/02/2025 10:30:08,53,53,802.11d/e/i/r,No,20,12.9%,FR,,1
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-82,33,33.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,433 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,,33,33,802.11d/h/i,No,,,FR,,
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,254,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,91,31.8%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-81,35,35.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 09:12:38,35,35,802.11d/e/h/i/r,No,7,42.7%,FR,,7
,5C-5A-C7-0C-55-EB,802.11n/ac,-70,67,67.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 09:12:47,67,67,802.11d/e/h/i/r,No,17,34.9%,FR,,7
,5C-5A-C7-28-72-04,802.11g/n,-92,13,13.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 09:25:25,13,13,802.11d/e/h/i/r,No,4,47.8%,FR,,6
,E4-AA-5D-3E-E7-54,802.11g/n,-87,22,22.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 09:43:00,22,22,802.11d/e/i/r,No,6,56.9%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-78,43,43.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 09:36:10,43,43,802.11d/e/i/r,No,0,54.1%,FR,,1
,E4-AA-5D-FD-23-A4,802.11g/n,-87,22,22.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,25/09/2024 08:56:50,22,22,802.11d/e/i/r,No,2,34.9%,FR,,5
,70-DB-98-EE-19-A4,802.11g/n,-92,13,13.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:16:46,14/03/2025 10:16:46,1,18/07/2023 10:47:07,13,13,802.11d/e/i/r,No,2,69.4%,FR,,4
