SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-5B,802.11n/ac,-84,29,29.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,12/03/2025 08:12:21,29,29,802.11d/e/i/r,No,18,6.7%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-54,86,86.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,26/02/2025 10:30:08,86,86,802.11d/e/i/r,No,21,2.7%,FR,,6
,5C-5A-C7-0C-55-EB,802.11n/ac,-66,78,78.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:12:47,78,78,802.11d/e/h/i/r,No,21,3.9%,FR,,4
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:11:43,31,31,802.11d/e/h/i/r,No,10,55.7%,FR,,1
,5C-5A-C7-28-72-04,802.11g/n,-73,60,60.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:25:25,60,60,802.11d/e/h/i/r,No,5,56.9%,FR,,1
,5C-5A-C7-28-87-0B,802.11n/ac,-79,40,40.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:11:51,40,40,802.11d/e/h/i/r,No,11,2.0%,FR,,1
,84-B2-61-08-E9-39,802.11g/n,-73,60,60.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:36:10,60,60,802.11d/e/i/r,No,0,51.0%,FR,,6
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-66,78,78.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,,78,78,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-68,72,72.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:12:38,72,72,802.11d/e/h/i/r,No,6,32.9%,FR,,4
,E4-AA-5D-3E-E7-54,802.11g/n,-78,43,43.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:43:00,43,43,802.11d/e/i/r,No,0,50.6%,FR,,5
,E4-AA-5D-3E-CE-E9,802.11g/n,-81,35,35.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:32:55,35,35,802.11d/e/i/r,No,2,38.4%,FR,,3
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-55,85,85.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,26/02/2025 10:30:08,85,85,802.11d/e/i/r,No,19,3.9%,FR,,6
eduroam,84-B2-61-15-36-31,802.11g/n,-87,22,22.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:43:12,14/03/2025 16:43:12,1,18/07/2023 09:37:38,22,22,802.11d/e/i/r,No,0,89.0%,FR,,2
