SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-85,26,26.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:37:21,26,26,802.11d/e/i/r,No,7,2.7%,FR,,1
,5C-5A-C7-28-72-04,802.11g/n,-84,29,29.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:25:25,29,29,802.11d/e/h/i/r,No,5,40.8%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-66,78,78.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:12:38,78,78,802.11d/e/h/i/r,No,6,29.8%,FR,,4
,5C-5A-C7-28-72-0B,802.11n/ac,-86,24,24.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:21:05,24,24,802.11d/e/h/i/r,No,19,15.7%,FR,,2
,E4-AA-5D-3E-CE-E9,802.11g/n,-82,33,33.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:32:55,33,33,802.11d/e/i/r,No,2,30.6%,FR,,3
,E4-AA-5D-3E-E7-54,802.11g/n,-63,81,81.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:43:00,81,81,802.11d/e/i/r,No,0,44.3%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-42,92,92.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,26/02/2025 10:30:08,92,92,802.11d/e/i/r,No,22,2.4%,FR,,6
,E4-AA-5D-3E-E7-5B,802.11n/ac,-78,43,43.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,12/03/2025 08:12:21,43,43,802.11d/e/i/r,No,18,3.1%,FR,,5
,84-B2-61-15-36-34,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:37:38,26,26,802.11d/e/i/r,No,0,78.0%,FR,,1
,5C-5A-C7-0C-55-EB,802.11n/ac,-64,80,80.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:12:47,80,80,802.11d/e/h/i/r,No,9,32.9%,FR,,4
eduroam,5C-5A-C7-28-87-01,802.11g/n,-88,20,20.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:00:13,14/03/2025 17:00:13,1,18/07/2023 09:11:42,20,20,802.11d/e/h/i/r,No,10,64.7%,FR,,2
