SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-88,20,20.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:15:14,20,20,802.11d/e/h/i/r,No,18,13.7%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-82,33,33.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:32:55,33,33,802.11d/e/i/r,No,2,40.8%,FR,,4
,84-B2-61-15-36-3B,802.11n/ac,-84,29,29.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,7,1.6%,FR,,3
,5C-5A-C7-28-87-04,802.11g/n,-82,33,33.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:11:42,33,33,802.11d/e/h/i/r,No,10,71.0%,FR,,2
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-63,81,81.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,,81,81,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-72-04,802.11g/n,-80,38,38.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:25:25,38,38,802.11d/e/h/i/r,No,5,37.6%,FR,,2
,5C-5A-C7-28-87-0B,802.11n/ac,-81,35,35.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:11:51,35,35,802.11d/e/h/i/r,No,12,2.7%,FR,,2
,84-B2-61-08-E9-36,802.11n/ac,-51,87,87.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,26/02/2025 10:30:08,87,87,802.11d/e/i/r,No,21,3.1%,FR,,7
,E4-AA-5D-3E-E7-5B,802.11n/ac,-83,31,31.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,12/03/2025 08:12:21,31,31,802.11d/e/i/r,No,18,5.9%,FR,,6
,E4-AA-5D-3E-E7-54,802.11g/n,-78,43,43.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:43:00,43,43,802.11d/e/i/r,No,1,56.5%,FR,,6
,5C-5A-C7-0C-55-EB,802.11n/ac,-63,81,81.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:12:47,81,81,802.11d/e/h/i/r,No,22,2.7%,FR,,5
,5C-5A-C7-0C-55-E4,802.11g/n,-64,80,80.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:12:38,80,80,802.11d/e/h/i/r,No,5,25.9%,FR,,5
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-94,10,10.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 16:46:19,14/03/2025 16:46:19,1,14/03/2025 15:25:05,10,10,802.11i,No,,,,,
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-78,43,43.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,12/03/2025 08:12:21,43,43,802.11d/e/i/r,No,18,5.9%,FR,,6
eduroam,84-B2-61-15-36-31,802.11g/n,-85,26,26.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:37:38,26,26,802.11d/e/i/r,No,0,78.0%,FR,,3
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-71,65,65.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:43:00,65,65,802.11d/e/i/r,No,1,56.5%,FR,,6
eduroam,84-B2-61-08-E9-32,802.11g/n,-60,82,82.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:36:10,82,82,802.11d/e/i/r,No,0,51.8%,FR,,7
eduroam,5C-5A-C7-28-87-01,802.11g/n,-83,31,31.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,74.9%,FR,,2
eduroam,84-B2-61-15-36-3E,802.11n/ac,-82,33,33.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:37:21,33,33,802.11d/e/i/r,No,7,1.2%,FR,,3
eduroam,5C-5A-C7-28-72-01,802.11g/n,-81,35,35.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:46:19,14/03/2025 16:46:19,1,18/07/2023 09:25:25,35,35,802.11d/e/h/i/r,No,5,37.6%,FR,,2
