SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-54,802.11g/n,-81,35,35.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:43:00,35,35,802.11d/e/i/r,No,1,49.8%,FR,,6
,5C-5A-C7-36-31-49,802.11g/n,-87,22,22.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:15:14,22,22,802.11d/e/h/i/r,No,17,26.7%,FR,,2
,84-B2-61-08-E9-36,802.11n/ac,-52,87,87.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,26/02/2025 10:30:08,87,87,802.11d/e/i/r,No,22,9.0%,FR,,7
,00-27-E3-27-93-D4,802.11g/n,-87,22,22.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 10:51:11,22,22,802.11d/e/i/r,No,3,39.2%,FR,,8
,5C-5A-C7-0C-55-EB,802.11n/ac,-68,72,72.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:12:47,72,72,802.11d/e/h/i/r,No,22,2.0%,FR,,5
,E4-AA-5D-3E-CE-E9,802.11g/n,-85,26,26.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:32:55,26,26,802.11d/e/i/r,No,2,36.9%,FR,,4
,84-B2-61-15-36-3B,802.11n/ac,-84,29,29.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,6,0.8%,FR,,1
,5C-5A-C7-28-87-04,802.11g/n,-80,38,38.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:11:43,38,38,802.11d/e/h/i/r,No,10,68.6%,FR,,3
,84-B2-61-15-36-34,802.11g/n,-89,18,18.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:37:38,18,18,802.11d/e/i/r,No,0,84.7%,FR,,1
,5C-5A-C7-28-72-04,802.11g/n,-79,40,40.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:48:51,14/03/2025 16:48:51,1,18/07/2023 09:25:25,40,40,802.11d/e/h/i/r,No,5,37.6%,FR,,3
