SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-85,26,26.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:15:14,26,26,802.11d/e/h/i/r,No,13,11.0%,FR,,1
,5C-5A-C7-28-72-04,802.11g/n,-78,43,43.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:25:25,43,43,802.11d/e/h/i/r,No,4,34.9%,FR,,3
,5C-5A-C7-28-72-44,802.11g/n,-91,14,14.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:14:10,14,14,802.11d/e/h/i/r,No,8,28.6%,FR,,3
,5C-5A-C7-0C-55-E4,802.11g/n,-86,24,24.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:12:38,24,24,802.11d/e/h/i/r,No,5,20.0%,FR,,11
,84-B2-61-15-36-34,802.11g/n,-88,20,20.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:37:38,20,20,802.11d/e/i/r,No,0,49.0%,FR,,12
,5C-5A-C7-28-72-0B,802.11n/ac,-86,24,24.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:21:05,24,24,802.11d/e/h/i/r,No,1,2.0%,FR,,3
,E4-AA-5D-3E-E7-54,802.11g/n,-80,38,38.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:43:00,38,38,802.11d/e/i/r,No,0,40.4%,FR,,2
,AC-2A-A1-7F-2A-4A,802.11g/n/ax,-80,38,38.0,"2,462",11,265,22,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,14/03/2025 09:54:52,38,38,802.11d/e/h/i/r,No,2,5.9%,FR,,6
,5C-5A-C7-0F-F8-E4,802.11g/n,-90,16,16.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:10:08,16,16,802.11d/e/h/i/r,No,3,25.9%,FR,,9
,5C-5A-C7-36-31-46,802.11n/ac,-87,22,22.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:14:26,22,22,802.11d/e/h/i/r,No,0,0.8%,FR,,1
,70-DB-98-EE-25-34,802.11g/n,-83,31,31.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 10:51:45,31,31,802.11d/e/i/r,No,0,48.6%,FR,,8
,00-27-E3-27-93-D4,802.11g/n,-87,22,22.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 10:51:11,22,22,802.11d/e/i/r,No,2,44.3%,FR,,7
,5C-5A-C7-28-87-04,802.11g/n,-65,80,80.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:11:43,80,80,802.11d/e/h/i/r,No,10,40.8%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-82,33,33.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:36:10,33,33,802.11d/e/i/r,No,0,38.0%,FR,,10
,5C-5A-C7-0C-55-EB,802.11n/ac,-78,43,43.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:12:47,43,43,802.11d/e/h/i/r,No,0,0.8%,FR,,11
,5C-5A-C7-28-87-0B,802.11n/ac,-60,82,82.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:54:57,14/03/2025 18:54:57,1,18/07/2023 09:11:51,82,82,802.11d/e/h/i/r,No,4,0.8%,FR,,3
