SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-34,802.11g/n,-86,24,24.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/07/2023 09:37:38,24,24,802.11d/e/i/r,No,1,60.4%,FR,,3
,00-27-E3-27-B4-49,802.11g/n,-87,22,22.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/07/2023 09:39:49,22,22,802.11d/e/i/r,No,0,23.9%,FR,,2
,AC-2A-A1-7E-E3-49,802.11g/n/ax,-86,24,24.0,"2,412",1,269,22,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,288 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,12/03/2025 18:32:30,24,24,802.11d/e/h/i/r,No,0,24.3%,FR,,1
,84-B2-61-08-E9-36,802.11n/ac,-74,57,57.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,26/02/2025 10:30:08,57,57,802.11d/e/i/r,No,27,6.3%,FR,,8
,5C-5A-C7-27-33-24,802.11g/n,-83,31,31.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/07/2023 09:21:59,31,31,802.11d/e/h/i/r,No,3,29.8%,FR,,10
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-74,57,57.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,,57,57,802.11d/h/i,No,,,FR,,
,A6-3D-4F-30-F1-61,802.11g/n,-93,11,11.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,,11,11,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-72-04,802.11g/n,-87,22,22.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/07/2023 09:25:25,22,22,802.11d/e/h/i/r,No,4,51.8%,FR,,12
,5C-5A-C7-27-30-A9,802.11g/n,-86,24,24.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/03/2024 19:11:39,24,24,802.11d/e/h/i/r,No,7,52.9%,FR,,9
,5C-5A-C7-0C-55-EB,802.11n/ac,-67,75,75.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 11:19:32,14/03/2025 11:19:32,1,18/07/2023 09:12:47,75,75,802.11d/e/h/i/r,No,11,17.6%,FR,,5
