SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-27-30-A9,802.11g/n,-88,20,20.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/03/2024 19:11:39,20,20,802.11d/e/h/i/r,No,7,53.7%,FR,,1
,E4-AA-5D-3E-E7-54,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:43:00,26,26,802.11d/e/i/r,No,0,46.7%,FR,,7
,84-B2-61-08-E9-39,802.11g/n,-63,81,81.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:36:10,81,81,802.11d/e/i/r,No,0,68.2%,FR,,6
,5C-5A-C7-0C-55-E4,802.11g/n,-76,50,50.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:38,50,50,802.11d/e/h/i/r,No,5,36.9%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-55,85,85.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,26/02/2025 10:30:08,85,85,802.11d/e/i/r,No,14,3.9%,FR,,6
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-77,46,46.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,,46,46,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-EB,802.11n/ac,-71,65,65.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:47,65,65,802.11d/e/h/i/r,No,16,2.7%,FR,,5
,00-27-E3-27-93-D4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 10:51:11,18,18,802.11d/e/i/r,No,2,49.8%,FR,,4
,70-DB-98-EE-25-34,802.11g/n,-87,22,22.0,"2,437",6,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 10:51:45,22,22,802.11d/e/i/r,No,2,68.6%,FR,,
,E4-AA-5D-3E-E7-5B,802.11n/ac,-81,35,35.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,12/03/2025 08:12:21,35,35,802.11d/e/i/r,No,4,27.1%,FR,,7
Agathe,92-37-A6-A5-6F-BE,802.11g/n,-92,13,13.0,"2,412",1,206,16,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,,13,13,802.11d/h/i,No,,,FR,,
dlinkCapsec,14-D6-4D-33-03-02,802.11g/n,-92,13,13.0,"2,437",6,316,18,D-Link International,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,130 Mbps,20 MHz,4 - 8,Infrastructure,Configured,14/03/2025 16:07:57,14/03/2025 16:07:57,1,14/03/2025 15:25:05,13,13,802.11i,No,,,,,
eduroam,00-27-E3-27-84-A2,802.11g/n,-91,14,14.0,"2,462",11,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 11:23:12,14,14,802.11d/e/i/r,No,1,49.0%,FR,,2
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-83,31,31.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:43:00,31,31,802.11d/e/i/r,No,0,44.3%,FR,,7
eduroam,84-B2-61-08-E9-32,802.11g/n,-75,53,53.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:36:10,53,53,802.11d/e/i/r,No,0,68.2%,FR,,6
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-68,72,72.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:38,72,72,802.11d/e/h/i/r,No,5,35.7%,FR,,5
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-72,62,62.0,"5,320",64,275,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:47,62,62,802.11d/e/h/i/r,No,16,3.9%,FR,,5
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-81,35,35.0,"5,200",40,230,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,12/03/2025 08:12:21,35,35,802.11d/e/i/r,No,6,5.5%,FR,,7
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-88,20,20.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:32:55,20,20,802.11d/e/i/r,No,1,32.5%,FR,,3
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-55,85,85.0,"5,240",48,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,26/02/2025 10:30:08,85,85,802.11d/e/i/r,No,14,3.9%,FR,,6
Redmi Note 13 Pro 5G,06-6E-E4-8E-0D-B2,802.11g/n/ac,-64,80,80.0,"2,462",11,223,19,,,,WPA2-PSK + WPA3-Personal,CCMP,780 Mbps,40 MHz,7 - 15,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,14/03/2025 06:32:34,80,80,802.11d/i/u/y,No,,,FR,,
UTT,E4-AA-5D-3E-E7-5F,802.11n/ac,-81,35,35.0,"5,200",40,192,17,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,12/03/2025 08:12:21,35,35,802.11d/e,No,7,8.2%,FR,,7
UTT,5C-5A-C7-0C-55-EF,802.11n/ac,-73,60,60.0,"5,320",64,228,17,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:47,60,60,802.11d/e/h,No,16,3.9%,FR,,5
UTT,E4-AA-5D-3E-CE-E1,802.11g/n,-90,16,16.0,"2,412",1,164,16,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:32:55,16,16,802.11d/e,No,1,32.5%,FR,,3
UTT,84-B2-61-08-E9-3E,802.11n/ac,-57,84,84.0,"5,240",48,183,16,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,26/02/2025 10:30:08,84,84,802.11d/e,No,14,3.9%,FR,,6
UTT,84-B2-61-08-E9-31,802.11g/n,-75,53,53.0,"2,437",6,158,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:36:10,53,53,802.11d/e,No,0,68.2%,FR,,6
UTT,5C-5A-C7-0C-55-E0,802.11g/n,-68,72,72.0,"2,462",11,154,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:38,72,72,802.11d/e/h,No,5,35.7%,FR,,5
UTT,E4-AA-5D-3E-E7-50,802.11g/n,-83,31,31.0,"2,412",1,164,16,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:43:00,31,31,802.11d/e,No,0,44.3%,FR,,7
UTTetudiants,5C-5A-C7-0C-55-E2,802.11g/n,-68,72,72.0,"2,462",11,200,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:38,72,72,802.11d/e/h/i/r,No,5,35.7%,FR,,5
UTTetudiants,5C-5A-C7-27-30-A7,802.11g/n,-89,18,18.0,"2,412",1,206,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/03/2024 19:11:39,18,18,802.11d/e/h/i/r,No,7,53.7%,FR,,1
UTTetudiants,E4-AA-5D-3E-CE-E7,802.11g/n,-89,18,18.0,"2,412",1,210,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:32:55,18,18,802.11d/e/i/r,No,1,29.4%,FR,,3
UTTetudiants,5C-5A-C7-0C-55-ED,802.11n/ac,-72,62,62.0,"5,320",64,280,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:12:47,62,62,802.11d/e/h/i/r,No,16,3.9%,FR,,5
UTTetudiants,E4-AA-5D-3E-E7-52,802.11g/n,-83,31,31.0,"2,412",1,210,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 09:43:00,31,31,802.11d/e/i/r,No,0,44.3%,FR,,7
UTTetudiants,00-27-E3-27-93-D2,802.11g/n,-89,18,18.0,"2,462",11,213,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,18/07/2023 10:51:10,18,18,802.11d/e/i/r,No,2,48.6%,FR,,4
UTTetudiants,84-B2-61-08-E9-38,802.11n/ac,-56,85,65.5,"5,240",48,238,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,2,26/02/2025 10:30:08,46,85,802.11d/e/i/r,Yes,14,3.9%,FR,,6
UTTetudiants,84-B2-61-08-E9-37,802.11n/ac,-76,50,68.0,"2,437",6,239,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,2,18/07/2023 09:36:10,50,86,802.11d/e/i/r,No,14,13.7%,FR,,6
UTTetudiants,E4-AA-5D-3E-E7-5D,802.11n/ac,-85,26,26.0,"5,200",40,238,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:07:57,14/03/2025 16:07:57,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,9,11.0%,FR,,7
