train_loss,train_acc,val_loss,val_acc
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
,0.06301369863013699,,0.06595744680851064
