SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-79,40,40.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:37:21,40,40,802.11d/e/i/r,No,5,0.8%,FR,,1
,E4-AA-5D-3E-E7-54,802.11g/n,-90,16,16.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:43:00,16,16,802.11d/e/i/r,No,0,62.4%,FR,,6
,5C-5A-C7-28-87-04,802.11g/n,-88,20,20.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:11:42,20,20,802.11d/e/h/i/r,No,10,49.8%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-85,26,26.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:32:19,26,26,802.11d/e/i/r,No,1,15.7%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-72,62,62.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:36:10,62,62,802.11d/e/i/r,No,0,42.4%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-64,80,80.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,26/02/2025 10:30:08,80,80,802.11d/e/i/r,No,14,3.9%,FR,,5
,5C-5A-C7-28-72-0B,802.11n/ac,-85,26,26.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:21:05,26,26,802.11d/e/h/i/r,No,18,4.7%,FR,,3
,5C-5A-C7-27-33-24,802.11g/n,-88,20,20.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:21:59,20,20,802.11d/e/h/i/r,No,3,31.8%,FR,,7
,5C-5A-C7-28-87-0B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:11:51,29,29,802.11d/e/h/i/r,No,11,3.9%,FR,,3
,5C-5A-C7-0C-55-EB,802.11n/ac,-56,85,85.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 17:47:13,14/03/2025 17:47:13,1,18/07/2023 09:12:47,85,85,802.11d/e/h/i/r,No,1,2.7%,FR,,4
