SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,70-DB-98-EE-25-34,802.11g/n,-90,16,16.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 10:51:45,16,16,802.11d/e/i/r,No,2,47.5%,FR,,7
,5C-5A-C7-28-72-04,802.11g/n,-86,24,24.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:25:25,24,24,802.11d/e/h/i/r,No,6,42.0%,FR,,3
,84-B2-61-15-36-3B,802.11n/ac,-71,65,65.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:37:21,65,65,802.11d/e/i/r,No,6,1.2%,FR,,6
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,40.0%,FR,,3
,84-B2-61-08-E9-36,802.11n/ac,-69,70,70.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,26/02/2025 10:30:08,70,70,802.11d/e/i/r,No,0,0.0%,FR,,2
,5C-5A-C7-28-87-0B,802.11n/ac,-85,26,26.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:11:51,26,26,802.11d/e/h/i/r,No,3,0.8%,FR,,3
,5C-5A-C7-27-33-24,802.11g/n,-89,18,18.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:21:59,18,18,802.11d/e/h/i/r,No,3,24.7%,FR,,8
,00-27-E3-27-B4-49,802.11g/n,-82,33,33.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:39:49,33,33,802.11d/e/i/r,No,0,22.7%,FR,,4
,5C-5A-C7-0C-55-EB,802.11n/ac,-66,78,78.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:12:47,78,78,802.11d/e/h/i/r,No,1,0.8%,FR,,1
,5C-5A-C7-0C-55-E4,802.11g/n,-63,81,81.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:25:31,14/03/2025 18:25:31,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,5,25.9%,FR,,1
