SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-36-31-49,802.11g/n,-88,20,20.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:15:14,20,20,802.11d/e/h/i/r,No,18,13.7%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-80,38,38.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:32:55,38,38,802.11d/e/i/r,No,2,35.3%,FR,,4
,84-B2-61-15-36-3B,802.11n/ac,-86,24,24.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:37:21,24,24,802.11d/e/i/r,No,6,0.8%,FR,,3
,5C-5A-C7-28-87-04,802.11g/n,-80,38,38.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:11:42,38,38,802.11d/e/h/i/r,No,10,64.7%,FR,,2
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-67,75,75.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,,75,75,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-72-04,802.11g/n,-84,29,29.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:25:25,29,29,802.11d/e/h/i/r,No,5,43.9%,FR,,2
,5C-5A-C7-28-87-0B,802.11n/ac,-75,53,53.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:11:51,53,53,802.11d/e/h/i/r,No,13,2.7%,FR,,2
,E4-AA-5D-3E-E7-54,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:43:00,26,26,802.11d/e/i/r,No,1,50.6%,FR,,6
,84-B2-61-08-E9-36,802.11n/ac,-58,83,83.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,26/02/2025 10:30:08,83,83,802.11d/e/i/r,No,22,3.5%,FR,,7
,E4-AA-5D-3E-E7-5B,802.11n/ac,-82,33,33.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,12/03/2025 08:12:21,33,33,802.11d/e/i/r,No,17,2.4%,FR,,6
,84-B2-61-08-E9-39,802.11g/n,-67,75,75.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:36:10,75,75,802.11d/e/i/r,No,0,76.1%,FR,,7
,5C-5A-C7-0C-55-E4,802.11g/n,-69,70,70.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:12:38,70,70,802.11d/e/h/i/r,No,5,29.8%,FR,,5
,00-27-E3-27-93-D4,802.11g/n,-87,22,22.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 10:51:11,22,22,802.11d/e/i/r,No,4,46.7%,FR,,8
,5C-5A-C7-0C-55-EB,802.11n/ac,-66,78,78.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:12:47,78,78,802.11d/e/h/i/r,No,22,2.0%,FR,,5
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-81,35,35.0,"5,200",40,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,12/03/2025 08:12:21,35,35,802.11d/e/i/r,No,17,2.7%,FR,,6
eduroam,5C-5A-C7-28-87-01,802.11g/n,-77,46,46.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:11:43,46,46,802.11d/e/h/i/r,No,10,62.0%,FR,,2
eduroam,5C-5A-C7-36-31-42,802.11g/n,-89,18,18.0,"2,437",6,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:15:14,18,18,802.11d/e/h/i/r,No,18,16.9%,FR,,1
eduroam,84-B2-61-15-36-3E,802.11n/ac,-84,29,29.0,"5,200",40,230,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:37:21,29,29,802.11d/e/i/r,No,6,1.2%,FR,,3
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-84,29,29.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:43:00,29,29,802.11d/e/i/r,No,1,50.6%,FR,,6
eduroam,84-B2-61-08-E9-32,802.11g/n,-68,72,72.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:36:10,72,72,802.11d/e/i/r,No,0,76.1%,FR,,7
eduroam,5C-5A-C7-28-87-0E,802.11n/ac,-81,35,35.0,"5,260",52,275,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:11:51,35,35,802.11d/e/h/i/r,No,12,2.0%,FR,,2
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-81,35,35.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:32:55,35,35,802.11d/e/i/r,No,2,35.3%,FR,,4
eduroam,5C-5A-C7-28-72-0E,802.11n/ac,-84,29,29.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:47:28,14/03/2025 16:47:28,1,18/07/2023 09:21:05,29,29,802.11d/e/h/i/r,No,19,5.9%,FR,,2
