train_loss,train_acc,val_loss,val_acc
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
,0.06629392971246006,,0.054313099041533544
