SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-78,43,43.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:37:21,43,43,802.11d/e/i/r,No,6,0.8%,FR,,1
,84-B2-61-15-36-34,802.11g/n,-81,35,35.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:37:38,35,35,802.11d/e/i/r,No,0,70.6%,FR,,1
,E4-AA-5D-3E-E7-54,802.11g/n,-89,18,18.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:43:00,18,18,802.11d/e/i/r,No,0,57.6%,FR,,6
,5C-5A-C7-27-30-A9,802.11g/n,-89,18,18.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/03/2024 19:11:39,18,18,802.11d/e/h/i/r,No,8,51.8%,FR,,4
,5C-5A-C7-28-87-04,802.11g/n,-87,22,22.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:11:42,22,22,802.11d/e/h/i/r,No,10,42.7%,FR,,3
,5C-5A-C7-28-72-04,802.11g/n,-74,57,57.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:25:25,57,57,802.11d/e/h/i/r,No,7,88.6%,FR,,3
,5C-5A-C7-28-72-0B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:21:05,29,29,802.11d/e/h/i/r,No,18,6.7%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-82,33,33.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:32:19,33,33,802.11d/e/i/r,No,1,16.9%,FR,,2
,84-B2-61-08-E9-39,802.11g/n,-78,43,43.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:36:10,43,43,802.11d/e/i/r,No,0,43.1%,FR,,7
,5C-5A-C7-0C-55-E4,802.11g/n,-63,81,81.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,5,68.6%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-63,81,81.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,26/02/2025 10:30:08,81,81,802.11d/e/i/r,No,15,2.7%,FR,,7
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-87,22,22.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,,22,22,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-EB,802.11n/ac,-51,87,87.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:12:47,87,87,802.11d/e/h/i/r,No,1,0.8%,FR,,5
eduroam,84-B2-61-15-36-31,802.11g/n,-81,35,35.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:37:38,35,35,802.11d/e/i/r,No,0,70.6%,FR,,1
eduroam,84-B2-61-15-36-3E,802.11n/ac,-78,43,43.0,"5,200",40,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:37:21,43,43,802.11d/e/i/r,No,6,0.8%,FR,,1
eduroam,5C-5A-C7-28-87-0E,802.11n/ac,-86,24,24.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:11:51,24,24,802.11d/e/h/i/r,No,12,4.7%,FR,,3
eduroam,5C-5A-C7-28-72-0E,802.11n/ac,-82,33,33.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:21:05,33,33,802.11d/e/h/i/r,No,18,3.9%,FR,,3
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-90,16,16.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:43:00,16,16,802.11d/e/i/r,No,0,47.1%,FR,,6
eduroam,5C-5A-C7-28-87-01,802.11g/n,-86,24,24.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:11:42,24,24,802.11d/e/h/i/r,No,10,42.7%,FR,,3
eduroam,84-B2-61-15-03-42,802.11g/n,-82,33,33.0,"2,437",6,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:42:07,14/03/2025 17:42:07,1,18/07/2023 09:32:19,33,33,802.11d/e/i/r,No,1,16.9%,FR,,2
