SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-08-E9-36,802.11n/ac,-67,75,75.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,26/02/2025 10:30:08,75,75,802.11d/e/i/r,No,17,9.4%,FR,,6
,84-B2-61-15-03-49,802.11g/n,-85,26,26.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:32:19,26,26,802.11d/e/i/r,No,3,36.1%,FR,,1
,5C-5A-C7-28-72-04,802.11g/n,-86,24,24.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:25:25,24,24,802.11d/e/h/i/r,No,5,42.0%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-62,81,81.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,8,42.7%,FR,,5
,5C-5A-C7-0C-55-EB,802.11n/ac,-58,83,83.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:47,83,83,802.11d/e/h/i/r,No,20,25.9%,FR,,5
,00-27-E3-27-B4-49,802.11g/n,-88,20,20.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:39:49,20,20,802.11d/e/i/r,No,0,43.1%,FR,,4
,5C-5A-C7-27-30-A9,802.11g/n,-80,38,38.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/03/2024 19:11:39,38,38,802.11d/e/h/i/r,No,8,56.9%,FR,,3
eduroam,84-B2-61-15-03-42,802.11g/n,-83,31,31.0,"2,412",1,208,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:32:19,31,31,802.11d/e/i/r,No,3,36.1%,FR,,1
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-61,82,82.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:38,82,82,802.11d/e/h/i/r,No,8,42.7%,FR,,5
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-68,72,72.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,26/02/2025 10:30:08,72,72,802.11d/e/i/r,No,18,3.1%,FR,,6
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-59,83,83.0,"5,200",40,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:47,83,83,802.11d/e/h/i/r,No,19,16.9%,FR,,5
eduroam,5C-5A-C7-28-72-01,802.11g/n,-86,24,24.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:25:25,24,24,802.11d/e/h/i/r,No,5,42.0%,FR,,2
eduroam,84-B2-61-08-E9-32,802.11g/n,-81,35,35.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:36:10,35,35,802.11d/e/i/r,No,0,77.6%,FR,,6
Galaxy A40B9FE,FE-85-B8-C4-1A-11,802.11g/n,-93,11,11.0,"2,437",6,161,12,,,,WPA2-PSK,CCMP,72 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,14/03/2025 09:12:10,11,11,802.11i,No,,,,,
UTT,5C-5A-C7-28-72-00,802.11g/n,-87,22,22.0,"2,462",11,160,16,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:25:25,22,22,802.11d/e/h,No,5,42.0%,FR,,2
UTT,84-B2-61-08-E9-3E,802.11n/ac,-68,72,72.0,"5,240",48,183,16,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,26/02/2025 10:30:08,72,72,802.11d/e,No,18,3.1%,FR,,6
UTT,84-B2-61-08-E9-31,802.11g/n,-81,35,35.0,"2,437",6,158,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:36:10,35,35,802.11d/e,No,0,77.6%,FR,,6
UTT,5C-5A-C7-0C-55-E0,802.11g/n,-61,82,82.0,"2,462",11,154,15,"Cisco Systems, Inc",,,,None,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:38,82,82,802.11d/e/h,No,8,42.7%,FR,,5
UTT,5C-5A-C7-0C-55-EF,802.11n/ac,-59,83,83.0,"5,200",40,228,17,"Cisco Systems, Inc",,,,None,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:47,83,83,802.11d/e/h,No,19,16.9%,FR,,5
UTTetudiants,5C-5A-C7-27-30-A7,802.11g/n,-82,33,33.0,"2,412",1,206,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/03/2024 19:11:39,33,33,802.11d/e/h/i/r,No,8,56.9%,FR,,3
UTTetudiants,84-B2-61-08-E9-37,802.11n/ac,-81,35,53.5,"2,437",6,230,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,2,18/07/2023 09:36:10,35,72,802.11d/e/i/r,No,18,3.1%,FR,,6
UTTetudiants,84-B2-61-15-03-47,802.11g/n,-85,26,26.0,"2,412",1,210,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:32:19,26,26,802.11d/e/i/r,No,3,31.8%,FR,,1
UTTetudiants,5C-5A-C7-0C-55-ED,802.11n/ac,-57,84,84.0,"5,200",40,274,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:47,84,84,802.11d/e/h/i/r,Yes,19,16.9%,FR,,5
UTTetudiants,5C-5A-C7-0C-55-E2,802.11g/n,-61,82,82.0,"2,462",11,200,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:38,82,82,802.11d/e/h/i/r,No,8,42.7%,FR,,5
UTTetudiants,E4-AA-5D-3E-E7-52,802.11g/n,-90,16,16.0,"2,412",1,204,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:43:00,16,16,802.11d/e/i/r,No,8,76.9%,FR,,
UTTetudiants,5C-5A-C7-28-72-02,802.11g/n,-85,26,26.0,"2,462",11,206,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:25:25,26,26,802.11d/e/h/i/r,No,5,42.0%,FR,,2
UTTpersonnels,84-B2-61-08-E9-38,802.11n/ac,-81,35,53.5,"2,437",6,229,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,2,18/07/2023 09:36:10,35,72,802.11d/e/i/r,No,18,3.1%,FR,,6
UTTpersonnels,5C-5A-C7-28-72-03,802.11g/n,-87,22,22.0,"2,462",11,207,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:25:25,22,22,802.11d/e/h/i/r,No,5,42.0%,FR,,2
UTTpersonnels,5C-5A-C7-27-30-A8,802.11g/n,-82,33,33.0,"2,412",1,207,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/03/2024 19:11:39,33,33,802.11d/e/h/i/r,No,8,56.9%,FR,,3
UTTpersonnels,00-27-E3-27-B4-48,802.11g/n,-90,16,16.0,"2,462",11,211,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:39:49,16,16,802.11d/e/i/r,No,0,49.0%,FR,,4
UTTpersonnels,5C-5A-C7-0C-55-EC,802.11n/ac,-59,83,83.0,"5,200",40,275,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:47,83,83,802.11d/e/h/i/r,No,19,16.9%,FR,,5
UTTpersonnels,5C-5A-C7-0C-55-E3,802.11g/n,-62,81,81.0,"2,462",11,201,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:13:08,14/03/2025 10:13:08,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,8,42.7%,FR,,5
