SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-54,802.11g/n,-82,33,33.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:43:00,33,33,802.11d/e/i/r,No,2,51.8%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-68,72,72.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:36:10,72,72,802.11d/e/i/r,No,0,72.5%,FR,,1
,84-B2-61-15-03-49,802.11g/n,-88,20,20.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:32:19,20,20,802.11d/e/i/r,No,2,28.2%,FR,,5
,E4-AA-5D-3E-E7-5B,802.11n/ac,-81,35,35.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,12/03/2025 08:12:21,35,35,802.11d/e/i/r,No,24,9.0%,FR,,3
,5C-5A-C7-0C-55-E4,802.11g/n,-71,65,65.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:12:38,65,65,802.11d/e/h/i/r,No,5,31.8%,FR,,6
,5C-5A-C7-0C-55-EB,802.11n/ac,-69,70,70.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:12:47,70,70,802.11d/e/h/i/r,No,0,0.8%,FR,,6
,84-B2-61-08-E9-36,802.11n/ac,-52,87,87.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,26/02/2025 10:30:08,87,87,802.11d/e/i/r,No,2,0.0%,FR,,1
,E4-AA-5D-3E-CE-E9,802.11g/n,-78,43,43.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:32:55,43,43,802.11d/e/i/r,No,0,32.2%,FR,,4
eduroam,5C-5A-C7-28-87-01,802.11g/n,-90,16,16.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:11:42,16,16,802.11d/e/h/i/r,No,12,51.8%,FR,,2
eduroam,84-B2-61-08-E9-32,802.11g/n,-59,83,83.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:36:10,83,83,802.11d/e/i/r,No,0,76.9%,FR,,1
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-71,65,65.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:32:55,65,65,802.11d/e/i/r,No,0,29.0%,FR,,4
eduroam,E4-AA-5D-3E-CE-ED,802.11n/ac,-84,29,29.0,"5,320",64,233,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:30:31,29,29,802.11d/e/i/r,No,2,1.2%,FR,,4
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-58,83,83.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,26/02/2025 10:30:08,83,83,802.11d/e/i/r,No,2,0.4%,FR,,1
eduroam,E4-AA-5D-3E-E7-5E,802.11n/ac,-80,38,38.0,"5,200",40,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,12/03/2025 08:12:21,38,38,802.11d/e/i/r,No,23,6.3%,FR,,3
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-71,65,65.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 15:40:35,14/03/2025 15:40:35,1,18/07/2023 09:12:38,65,65,802.11d/e/h/i/r,No,5,31.8%,FR,,6
