SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-CE-E9,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:32:55,26,26,802.11d/e/i/r,No,2,24.7%,FR,,5
,5C-5A-C7-36-31-49,802.11g/n,-86,24,24.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:15:14,24,24,802.11d/e/h/i/r,No,19,22.7%,FR,,2
,00-27-E3-27-93-D4,802.11g/n,-90,16,16.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 10:51:11,16,16,802.11d/e/i/r,No,3,56.5%,FR,,1
,84-B2-61-15-36-3B,802.11n/ac,-81,35,35.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:37:21,35,35,802.11d/e/i/r,No,7,1.6%,FR,,4
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:11:42,31,31,802.11d/e/h/i/r,No,10,69.8%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-70,67,67.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:36:10,67,67,802.11d/e/i/r,No,0,52.9%,FR,,8
,5C-5A-C7-28-72-04,802.11g/n,-78,43,43.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:25:25,43,43,802.11d/e/h/i/r,No,5,40.8%,FR,,3
,7E-3B-E5-8D-4A-23,802.11n/ac/ax,-65,80,80.0,"5,220",44,362,23,,,,WPA2-PSK,CCMP,433 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,,80,80,802.11d/h/i,No,,,FR,,
,5C-5A-C7-28-87-0B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:11:51,29,29,802.11d/e/h/i/r,No,11,2.0%,FR,,3
,5C-5A-C7-0C-55-E4,802.11g/n,-61,82,82.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:12:38,82,82,802.11d/e/h/i/r,No,5,33.7%,FR,,6
,84-B2-61-15-36-34,802.11g/n,-85,26,26.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:37:38,26,26,802.11d/e/i/r,No,0,81.6%,FR,,4
,E4-AA-5D-3E-E7-54,802.11g/n,-83,31,31.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:43:00,31,31,802.11d/e/i/r,No,0,50.2%,FR,,7
,5C-5A-C7-0C-55-EB,802.11n/ac,-66,78,78.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:12:47,78,78,802.11d/e/h/i/r,No,21,5.9%,FR,,6
eduroam,84-B2-61-08-E9-32,802.11g/n,-64,80,80.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:36:10,80,80,802.11d/e/i/r,No,0,51.8%,FR,,8
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-61,82,82.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 16:39:29,14/03/2025 16:39:29,1,18/07/2023 09:12:38,82,82,802.11d/e/h/i/r,No,5,33.7%,FR,,6
