SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-CE-E9,802.11g/n,-86,24,24.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:32:55,24,24,802.11d/e/i/r,No,2,52.2%,FR,,1
,E4-AA-5D-3E-E7-5B,802.11n/ac,-81,35,35.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,12/03/2025 08:12:21,35,35,802.11d/e/i/r,No,100,38.0%,FR,,3
,84-B2-61-15-03-49,802.11g/n,-73,60,60.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:32:19,60,60,802.11d/e/i/r,No,3,26.3%,FR,,2
,E4-AA-5D-3E-E7-54,802.11g/n,-86,24,24.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:43:00,24,24,802.11d/e/i/r,No,4,67.8%,FR,,3
,A6-3D-4F-30-F1-61,802.11g/n,-94,10,10.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,,10,10,802.11d/h/i,No,,,FR,,
,5C-5A-C7-0C-55-E4,802.11g/n,-76,50,50.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:12:38,50,50,802.11d/e/h/i/r,No,8,38.8%,FR,,4
,5C-5A-C7-0C-55-EB,802.11n/ac,-68,72,72.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:12:47,72,72,802.11d/e/h/i/r,No,13,38.8%,FR,,4
,84-B2-61-08-E9-39,802.11g/n,-86,24,24.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:36:10,24,24,802.11d/e/i/r,No,0,60.8%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-68,72,72.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,26/02/2025 10:30:08,72,72,802.11d/e/i/r,No,23,10.2%,FR,,5
eduroam,84-B2-61-15-03-42,802.11g/n,-76,50,50.0,"2,412",1,208,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:32:19,50,50,802.11d/e/i/r,No,3,26.3%,FR,,2
eduroam,E4-AA-5D-3E-CE-E2,802.11g/n,-86,24,24.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:32:55,24,24,802.11d/e/i/r,No,2,52.2%,FR,,1
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-74,57,57.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,26/02/2025 10:30:08,57,57,802.11d/e/i/r,No,21,2.0%,FR,,5
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-77,46,46.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:12:38,46,46,802.11d/e/h/i/r,No,8,37.6%,FR,,4
eduroam,84-B2-61-08-E9-32,802.11g/n,-88,20,20.0,"2,437",6,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:36:10,20,20,802.11d/e/i/r,No,0,60.8%,FR,,5
eduroam,5C-5A-C7-28-87-01,802.11g/n,-88,20,20.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:37:12,14/03/2025 10:37:12,1,18/07/2023 09:11:43,20,20,802.11d/e/h/i/r,No,13,46.7%,FR,,
