SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,5C-5A-C7-0C-55-E4,802.11g/n,-62,81,81.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:12:38,81,81,802.11d/e/h/i/r,No,8,33.7%,FR,,6
,84-B2-61-15-36-3B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:37:21,26,26,802.11d/e/i/r,No,26,18.8%,FR,,
,5C-5A-C7-27-30-A9,802.11g/n,-91,14,14.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/03/2024 19:11:39,14,14,802.11d/e/h/i/r,No,8,55.7%,FR,,2
,5C-5A-C7-0C-55-EB,802.11n/ac,-62,81,81.0,"5,200",40,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:12:47,81,81,802.11d/e/h/i/r,No,10,35.7%,FR,,6
,84-B2-61-08-E9-39,802.11g/n,-75,53,53.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:36:10,53,53,802.11d/e/i/r,No,0,60.0%,FR,,7
,E4-AA-5D-3E-E7-5B,802.11n/ac,-85,26,26.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,12/03/2025 08:12:21,26,26,802.11d/e/i/r,No,101,18.8%,FR,,3
,E4-AA-5D-3E-CE-E9,802.11g/n,-89,18,18.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:32:55,18,18,802.11d/e/i/r,No,2,55.7%,FR,,4
,84-B2-61-15-03-49,802.11g/n,-80,38,38.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,18/07/2023 09:32:19,38,38,802.11d/e/i/r,No,6,45.1%,FR,,5
,A6-3D-4F-30-F1-61,802.11g/n,-87,22,22.0,"2,437",6,206,17,,,,WPA2-PSK,CCMP,144 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,,22,22,802.11d/h/i,No,,,FR,,
,B2-A3-BC-6C-08-53,802.11n/ac/ax,-90,16,16.0,"5,220",44,369,24,,,,WPA2-PSK + WPA3-Personal,CCMP,867 Mbps,80 MHz,34 - 50,Infrastructure,No,14/03/2025 10:50:36,14/03/2025 10:50:36,1,,16,16,802.11d/h/i,No,,,FR,,
