SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,E4-AA-5D-3E-E7-54,802.11g/n,-79,40,40.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:43:00,40,40,802.11d/e/i/r,No,0,60.8%,FR,,1
,84-B2-61-08-E9-39,802.11g/n,-66,78,78.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:36:10,78,78,802.11d/e/i/r,No,0,52.5%,FR,,3
,00-27-E3-27-B4-49,802.11g/n,-86,24,24.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:39:49,24,24,802.11d/e/i/r,No,0,23.1%,FR,,6
,5C-5A-C7-27-33-24,802.11g/n,-90,16,16.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:21:59,16,16,802.11d/e/h/i/r,No,3,27.8%,FR,,10
,5C-5A-C7-28-72-04,802.11g/n,-80,38,38.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:25:25,38,38,802.11d/e/h/i/r,No,6,35.7%,FR,,5
,84-B2-61-15-36-3B,802.11n/ac,-68,72,72.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:37:21,72,72,802.11d/e/i/r,No,5,0.8%,FR,,8
,84-B2-61-1F-B6-B9,802.11g/n,-90,16,16.0,"2,412",1,221,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/03/2024 19:14:05,16,16,802.11d/e/i/r,No,6,70.6%,FR,,4
,5C-5A-C7-28-87-04,802.11g/n,-84,29,29.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:11:43,29,29,802.11d/e/h/i/r,No,10,40.8%,FR,,5
,84-B2-61-08-E9-36,802.11n/ac,-70,67,67.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,26/02/2025 10:30:08,67,67,802.11d/e/i/r,No,1,0.4%,FR,,3
,5C-5A-C7-0C-55-EB,802.11n/ac,-68,72,72.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:12:47,72,72,802.11d/e/h/i/r,No,0,2.0%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-67,75,75.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:12:38,75,75,802.11d/e/h/i/r,No,5,22.0%,FR,,2
,84-B2-61-15-36-34,802.11g/n,-86,24,24.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:37:38,24,24,802.11d/e/i/r,No,1,51.4%,FR,,8
,5C-5A-C7-27-30-A9,802.11g/n,-87,22,22.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/03/2024 19:11:39,22,22,802.11d/e/h/i/r,No,7,42.7%,FR,,7
,5C-5A-C7-28-72-0B,802.11n/ac,-81,35,35.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:21:05,35,35,802.11d/e/h/i/r,No,15,5.9%,FR,,5
eduroam,5C-5A-C7-28-87-0E,802.11n/ac,-82,33,33.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:11:51,33,33,802.11d/e/h/i/r,No,3,0.8%,FR,,5
eduroam,5C-5A-C7-28-72-01,802.11g/n,-79,40,40.0,"2,462",11,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:25:25,40,40,802.11d/e/h/i/r,No,6,42.0%,FR,,5
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-70,67,67.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:12:47,67,67,802.11d/e/h/i/r,No,0,2.0%,FR,,2
eduroam,84-B2-61-15-36-3E,802.11n/ac,-69,70,70.0,"5,200",40,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:22:03,14/03/2025 18:22:03,1,18/07/2023 09:37:21,70,70,802.11d/e/i/r,No,5,0.8%,FR,,8
