SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,00-27-E3-07-A9-89,802.11g/n,-91,14,14.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 11:22:49,14,14,802.11d/e/i/r,No,0,43.9%,FR,,1
,00-27-E3-27-93-D4,802.11g/n,-90,16,16.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 10:51:11,16,16,802.11d/e/i/r,No,2,43.5%,FR,,4
,70-DB-98-EE-19-A4,802.11g/n,-89,18,18.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 10:47:07,18,18,802.11d/e/i/r,No,1,34.9%,FR,,3
,00-27-E3-27-B4-49,802.11g/n,-78,43,43.0,"2,462",11,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:39:49,43,43,802.11d/e/i/r,No,1,18.0%,FR,,7
,5C-5A-C7-28-72-04,802.11g/n,-74,57,57.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:25:25,57,57,802.11d/e/h/i/r,No,4,43.9%,FR,,2
,84-B2-61-15-36-3B,802.11n/ac,-66,78,78.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:37:21,78,78,802.11d/e/i/r,No,4,0.8%,FR,,10
,5C-5A-C7-28-87-04,802.11g/n,-90,16,16.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:11:42,16,16,802.11d/e/h/i/r,No,10,42.7%,FR,,2
,00-27-E3-27-B4-46,802.11n/ac,-85,26,26.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,867 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,13/06/2024 08:58:35,26,26,802.11d/e/i/r,No,0,2.0%,FR,,7
,5C-5A-C7-0C-55-E4,802.11g/n,-79,40,40.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:12:38,40,40,802.11d/e/h/i/r,No,5,22.0%,FR,,11
,84-B2-61-15-36-34,802.11g/n,-76,50,50.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:37:38,50,50,802.11d/e/i/r,No,0,52.2%,FR,,10
,5C-5A-C7-28-72-0B,802.11n/ac,-78,43,43.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:05,43,43,802.11d/e/h/i/r,No,9,5.9%,FR,,2
,84-B2-61-08-E9-36,802.11n/ac,-71,65,65.0,"5,240",48,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,26/02/2025 10:30:08,65,65,802.11d/e/i/r,No,0,0.0%,FR,,9
,5C-5A-C7-27-30-A9,802.11g/n,-89,18,18.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/03/2024 19:11:39,18,18,802.11d/e/h/i/r,No,7,46.7%,FR,,5
,AC-2A-A1-7E-E3-49,802.11g/n/ax,-89,18,18.0,"2,412",1,269,22,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,288 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,12/03/2025 18:32:30,18,18,802.11d/e/h/i/r,No,0,35.7%,FR,,13
,5C-5A-C7-27-33-2B,802.11n/ac,-84,29,29.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:55,29,29,802.11d/e/h/i/r,No,10,0.8%,FR,,8
,84-B2-61-08-E9-39,802.11g/n,-83,31,31.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:36:10,31,31,802.11d/e/i/r,No,0,35.7%,FR,,9
,5C-5A-C7-27-33-24,802.11g/n,-85,26,26.0,"2,437",6,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:59,26,26,802.11d/e/h/i/r,No,3,22.0%,FR,,8
,5C-5A-C7-0C-55-EB,802.11n/ac,-73,60,60.0,"5,320",64,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:12:47,60,60,802.11d/e/h/i/r,No,0,0.8%,FR,,11
eduroam,5C-5A-C7-0C-55-EE,802.11n/ac,-70,67,67.0,"5,320",64,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,58 - 66,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:12:47,67,67,802.11d/e/h/i/r,No,0,0.8%,FR,,11
eduroam,84-B2-61-15-36-31,802.11g/n,-84,29,29.0,"2,412",1,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:37:38,29,29,802.11d/e/i/r,No,1,55.3%,FR,,10
eduroam,84-B2-61-15-36-3E,802.11n/ac,-66,78,78.0,"5,200",40,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:37:21,78,78,802.11d/e/i/r,No,4,1.6%,FR,,10
eduroam,70-DB-98-EE-19-A1,802.11g/n,-88,20,20.0,"2,462",11,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 10:47:07,20,20,802.11d/e/i/r,No,1,37.3%,FR,,3
eduroam,E4-AA-5D-3E-E7-51,802.11g/n,-88,20,20.0,"2,412",1,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:43:00,20,20,802.11d/e/i/r,No,0,36.1%,FR,,12
eduroam,5C-5A-C7-27-33-21,802.11g/n,-87,22,22.0,"2,437",6,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:59,22,22,802.11d/e/h/i/r,No,3,22.0%,FR,,8
eduroam,5C-5A-C7-27-33-2E,802.11n/ac,-86,24,24.0,"5,260",52,275,20,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:55,24,24,802.11d/e/h/i/r,No,10,3.9%,FR,,8
eduroam,AC-2A-A1-7E-E3-42,802.11g/n/ax,-90,16,16.0,"2,412",1,256,21,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,288 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,12/03/2025 18:32:30,16,16,802.11d/e/h/i/r,No,0,38.8%,FR,,13
eduroam,00-27-E3-27-B4-42,802.11g/n,-77,46,46.0,"2,462",11,205,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:39:49,46,46,802.11d/e/i/r,No,1,18.0%,FR,,7
eduroam,5C-5A-C7-28-87-01,802.11g/n,-81,35,35.0,"2,412",1,195,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:11:42,35,35,802.11d/e/h/i/r,No,11,45.9%,FR,,2
eduroam,5C-5A-C7-28-72-0E,802.11n/ac,-78,43,43.0,"5,260",52,269,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:21:05,43,43,802.11d/e/h/i/r,No,9,5.9%,FR,,2
eduroam,5C-5A-C7-0C-55-E1,802.11g/n,-80,38,38.0,"2,462",11,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:12:38,38,38,802.11d/e/h/i/r,No,5,22.0%,FR,,11
eduroam,84-B2-61-08-E9-3D,802.11n/ac,-77,46,46.0,"5,240",48,224,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,26/02/2025 10:30:08,46,46,802.11d/e/i/r,No,0,0.0%,FR,,9
eduroam,5C-5A-C7-27-30-A2,802.11g/n,-88,20,20.0,"2,412",1,201,18,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/03/2024 19:11:39,20,20,802.11d/e/h/i/r,No,7,46.7%,FR,,5
eduroam,84-B2-61-08-E9-32,802.11g/n,-75,53,53.0,"2,437",6,199,17,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,18/07/2023 09:36:10,53,53,802.11d/e/i/r,No,0,37.6%,FR,,9
eduroam,00-27-E3-27-B4-4D,802.11n/ac,-85,26,26.0,"5,200",40,230,19,"Cisco Systems, Inc",,,WPA2-EAP,CCMP,867 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 18:40:48,14/03/2025 18:40:48,1,13/06/2024 08:58:35,26,26,802.11d/e/i/r,No,0,2.0%,FR,,7
