SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality,802.11 Standards,Connected,Stations Count,Channel Utilization,Country Code,Description,MAC Group
,84-B2-61-15-36-3B,802.11n/ac,-83,31,31.0,"5,200",40,243,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:37:21,31,31,802.11d/e/i/r,No,6,1.2%,FR,,1
,E4-AA-5D-3E-E7-54,802.11g/n,-66,78,78.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:43:00,78,78,802.11d/e/i/r,No,1,51.0%,FR,,5
,5C-5A-C7-28-72-04,802.11g/n,-74,57,57.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:25:25,57,57,802.11d/e/h/i/r,No,5,38.8%,FR,,2
,E4-AA-5D-3E-E7-5B,802.11n/ac,-78,43,43.0,"5,200",40,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,34 - 42,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,12/03/2025 08:12:21,43,43,802.11d/e/i/r,No,19,5.5%,FR,,5
,E4-AA-5D-3E-CE-E9,802.11g/n,-77,46,46.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:32:55,46,46,802.11d/e/i/r,No,2,28.6%,FR,,3
,84-B2-61-08-E9-39,802.11g/n,-62,81,81.0,"2,437",6,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,4 - 8,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:36:10,81,81,802.11d/e/i/r,No,0,50.2%,FR,,6
,5C-5A-C7-28-87-0B,802.11n/ac,-80,38,38.0,"5,260",52,288,21,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,50 - 58,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:11:51,38,38,802.11d/e/h/i/r,No,14,2.0%,FR,,2
,5C-5A-C7-0C-55-E4,802.11g/n,-65,80,80.0,"2,462",11,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,9 - 13,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:12:38,80,80,802.11d/e/h/i/r,No,5,31.0%,FR,,4
,84-B2-61-08-E9-36,802.11n/ac,-42,92,92.0,"5,240",48,246,20,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,1300 Mbps,40 MHz,42 - 50,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,26/02/2025 10:30:08,92,92,802.11d/e/i/r,No,23,2.7%,FR,,6
,5C-5A-C7-28-87-04,802.11g/n,-83,31,31.0,"2,412",1,214,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:11:43,31,31,802.11d/e/h/i/r,No,10,67.8%,FR,,2
,84-B2-61-15-36-34,802.11g/n,-86,24,24.0,"2,412",1,218,19,"Cisco Systems, Inc",,,WPA-PSK + WPA2-PSK,TKIP+CCMP,216 Mbps,20 MHz,1 - 3,Infrastructure,No,14/03/2025 17:02:45,14/03/2025 17:02:45,1,18/07/2023 09:37:38,24,24,802.11d/e/i/r,No,0,82.7%,FR,,1
